TOPIC	HIT_ID	WORKER_ID	DOC_ID	TRUTH	LABEL
20298	x0039	worker32	document8683	-1	0
20298	x0039	worker32	document8684	-1	0
20298	x0039	worker32	document8685	-1	0
20298	x0039	worker340	document8595	1	1
20298	x0039	worker340	document8682	-1	1
20298	x0039	worker340	document8683	-1	1
20298	x0039	worker340	document8684	-1	1
20298	x0040	worker179	document8686	-1	0
20298	x0040	worker179	document8687	-1	1
20298	x0040	worker179	document8688	-1	1
20298	x0040	worker179	document8689	-1	1
20298	x0040	worker197	document8686	-1	1
20298	x0040	worker197	document8687	-1	1
20298	x0040	worker197	document8688	-1	1
20298	x0040	worker197	document8689	-1	1
20298	x0040	worker293	document8686	-1	1
20298	x0040	worker293	document8687	-1	1
20298	x0040	worker293	document8688	-1	1
20298	x0040	worker293	document8689	-1	1
20298	x0040	worker2	document8686	-1	0
20298	x0040	worker2	document8687	-1	1
20298	x0040	worker2	document8688	-1	0
20298	x0040	worker2	document8689	-1	0
20298	x0040	worker362	document8686	-1	1
20298	x0040	worker362	document8687	-1	1
20298	x0040	worker362	document8688	-1	1
20298	x0040	worker362	document8689	-1	1
20298	x0041	worker108	document8690	-1	1
20298	x0041	worker108	document8691	-1	1
20298	x0041	worker108	document8692	-1	1
20298	x0041	worker108	document8693	-1	1
20298	x0041	worker121	document8558	-1	0
20298	x0041	worker121	document8690	-1	0
20298	x0041	worker121	document8691	-1	0
20298	x0041	worker121	document8692	-1	0
20298	x0041	worker121	document8693	-1	0
20298	x0041	worker275	document8558	-1	1
20298	x0041	worker275	document8690	-1	1
20298	x0041	worker275	document8691	-1	0
20298	x0041	worker275	document8692	-1	0
20298	x0041	worker275	document8693	-1	1
20298	x0041	worker294	document8558	-1	0
20298	x0041	worker294	document8690	-1	1
20298	x0041	worker294	document8691	-1	0
20298	x0041	worker294	document8692	-1	0
20298	x0041	worker294	document8693	-1	0
20298	x0041	worker362	document8558	-1	1
20298	x0041	worker362	document8690	-1	1
20298	x0041	worker362	document8691	-1	0
20298	x0041	worker362	document8692	-1	1
20298	x0041	worker362	document8693	-1	1
20298	x0042	worker101	document8694	-1	1
20298	x0042	worker101	document8695	-1	1
20298	x0042	worker101	document8696	1	1
20298	x0042	worker101	document8697	-1	1
20298	x0042	worker101	document8698	-1	1
20298	x0042	worker108	document8694	-1	1
20298	x0042	worker108	document8695	-1	1
20298	x0042	worker108	document8696	1	1
20298	x0042	worker108	document8697	-1	1
20298	x0042	worker280	document8694	-1	1
20298	x0042	worker280	document8695	-1	1
20298	x0042	worker280	document8696	1	1
20298	x0042	worker280	document8697	-1	1
20298	x0042	worker280	document8698	-1	1
20298	x0042	worker293	document8694	-1	1
20298	x0042	worker293	document8695	-1	1
20298	x0042	worker293	document8697	-1	0
20298	x0042	worker293	document8698	-1	0
20298	x0042	worker499	document8694	-1	0
20298	x0042	worker499	document8695	-1	1
20298	x0042	worker499	document8696	1	1
20298	x0042	worker499	document8697	-1	0
20298	x0042	worker499	document8698	-1	1
20298	x0043	worker108	document8699	-1	1
20298	x0043	worker108	document8700	-1	1
20298	x0043	worker108	document8701	-1	1
20298	x0043	worker108	document8702	-1	1
20298	x0043	worker121	document8699	-1	0
20298	x0043	worker121	document8700	-1	0
20298	x0043	worker121	document8701	-1	0
20298	x0043	worker121	document8702	-1	1
20298	x0043	worker140	document8699	-1	1
20298	x0043	worker140	document8700	-1	1
20298	x0043	worker140	document8701	-1	1
20298	x0043	worker140	document8702	-1	1
20298	x0043	worker293	document8699	-1	1
20298	x0043	worker293	document8700	-1	1
20298	x0043	worker293	document8701	-1	1
20298	x0043	worker293	document8702	-1	1
20298	x0043	worker451	document8699	-1	1
20298	x0043	worker451	document8700	-1	0
20298	x0043	worker451	document8701	-1	1
20298	x0043	worker451	document8702	-1	0
20298	x0044	worker101	document8703	-1	1
20298	x0044	worker101	document8704	-1	1
20298	x0044	worker101	document8705	-1	1
20298	x0044	worker101	document8706	-1	1
20298	x0044	worker108	document8703	-1	1
20298	x0044	worker108	document8704	-1	1
20298	x0044	worker108	document8705	-1	1
20298	x0044	worker108	document8706	-1	1
20298	x0044	worker179	document8703	-1	0
20298	x0044	worker179	document8704	-1	0
20298	x0044	worker179	document8705	-1	1
20298	x0044	worker179	document8706	-1	0
20298	x0044	worker343	document8703	-1	0
20298	x0044	worker343	document8704	-1	1
20298	x0044	worker343	document8705	-1	1
20298	x0044	worker343	document8706	-1	0
20298	x0044	worker445	document8703	-1	0
20298	x0044	worker445	document8704	-1	1
20298	x0044	worker445	document8705	-1	1
20298	x0044	worker445	document8706	-1	1
20298	x0045	worker108	document8707	-1	1
20298	x0045	worker108	document8708	-1	1
20298	x0045	worker108	document8709	-1	1
20298	x0045	worker108	document8710	-1	1
20298	x0045	worker270	document8707	-1	0
20298	x0045	worker270	document8708	-1	0
20298	x0045	worker270	document8709	-1	0
20298	x0045	worker270	document8710	-1	0
20298	x0045	worker2	document8707	-1	0
20298	x0045	worker2	document8708	-1	0
20298	x0045	worker2	document8709	-1	0
20298	x0045	worker2	document8710	-1	1
20298	x0045	worker339	document8707	-1	1
20298	x0045	worker339	document8708	-1	1
20298	x0045	worker339	document8709	-1	1
20298	x0045	worker339	document8710	-1	1
20298	x0045	worker362	document8707	-1	0
20298	x0045	worker362	document8708	-1	0
20298	x0045	worker362	document8709	-1	0
20298	x0045	worker362	document8710	-1	0
20298	x0046	worker108	document8711	-1	1
20298	x0046	worker108	document8712	-1	1
20298	x0046	worker108	document8713	-1	1
20298	x0046	worker108	document8714	-1	1
20298	x0046	worker208	document8711	-1	1
20298	x0046	worker208	document8712	-1	1
20298	x0046	worker208	document8714	-1	1
20298	x0046	worker278	document8711	-1	1
20298	x0046	worker278	document8712	-1	1
20298	x0046	worker278	document8713	-1	1
20298	x0046	worker278	document8714	-1	1
20298	x0046	worker396	document8711	-1	1
20298	x0046	worker396	document8712	-1	1
20298	x0046	worker396	document8713	-1	1
20298	x0046	worker396	document8714	-1	1
20298	x0046	worker448	document8711	-1	1
20298	x0046	worker448	document8712	-1	1
20298	x0046	worker448	document8713	-1	1
20298	x0046	worker448	document8714	-1	1
20298	x0047	worker108	document8573	0	1
20298	x0047	worker108	document8715	-1	1
20298	x0047	worker108	document8716	-1	1
20298	x0047	worker108	document8717	-1	1
20298	x0047	worker108	document8718	-1	1
20298	x0047	worker141	document8573	0	1
20298	x0047	worker141	document8715	-1	0
20298	x0047	worker141	document8716	-1	1
20298	x0047	worker141	document8717	-1	1
20298	x0047	worker141	document8718	-1	0
20298	x0047	worker208	document8573	0	1
20298	x0047	worker208	document8715	-1	1
20298	x0047	worker208	document8716	-1	1
20298	x0047	worker208	document8717	-1	1
20298	x0047	worker208	document8718	-1	1
20298	x0047	worker357	document8573	0	1
20298	x0047	worker357	document8715	-1	1
20298	x0047	worker357	document8716	-1	1
20298	x0047	worker357	document8718	-1	1
20298	x0047	worker484	document8573	0	1
20298	x0047	worker484	document8715	-1	0
20298	x0047	worker484	document8716	-1	1
20298	x0047	worker484	document8717	-1	0
20298	x0047	worker484	document8718	-1	1
20298	x0048	worker108	document8719	-1	1
20298	x0048	worker108	document8720	-1	1
20298	x0048	worker108	document8721	-1	1
20298	x0048	worker108	document8722	-1	1
20298	x0048	worker121	document8719	-1	0
20298	x0048	worker121	document8720	-1	0
20298	x0048	worker121	document8721	-1	0
20298	x0048	worker121	document8722	-1	0
20298	x0048	worker185	document8719	-1	0
20298	x0048	worker185	document8720	-1	0
20298	x0048	worker185	document8721	-1	0
20298	x0048	worker185	document8722	-1	0
20298	x0048	worker280	document8719	-1	1
20298	x0048	worker280	document8720	-1	1
20298	x0048	worker280	document8721	-1	1
20298	x0048	worker280	document8722	-1	1
20298	x0048	worker421	document8719	-1	1
20298	x0048	worker421	document8720	-1	0
20298	x0048	worker421	document8721	-1	0
20298	x0048	worker421	document8722	-1	0
20298	x0049	worker103	document8723	-1	1
20298	x0049	worker103	document8724	-1	0
20298	x0049	worker103	document8725	-1	1
20298	x0049	worker108	document8723	-1	1
20298	x0049	worker108	document8724	-1	1
20298	x0049	worker108	document8725	-1	1
20298	x0049	worker108	document8726	-1	1
20298	x0049	worker141	document8723	-1	0
20298	x0049	worker141	document8724	-1	1
20298	x0049	worker141	document8725	-1	1
20298	x0049	worker141	document8726	-1	1
20298	x0049	worker2	document8723	-1	1
20298	x0049	worker2	document8724	-1	0
20298	x0049	worker2	document8725	-1	0
20298	x0049	worker396	document8723	-1	1
20298	x0049	worker396	document8724	-1	0
20298	x0049	worker396	document8725	-1	1
20298	x0049	worker396	document8726	-1	1
20298	x0050	worker108	document8727	-1	1
20298	x0050	worker108	document8728	-1	1
20298	x0050	worker108	document8729	-1	1
20298	x0050	worker108	document8730	-1	1
20298	x0050	worker152	document8727	-1	0
20298	x0050	worker152	document8728	-1	0
20298	x0050	worker152	document8729	-1	0
20298	x0050	worker152	document8730	-1	1
20298	x0050	worker280	document8727	-1	1
20298	x0050	worker280	document8728	-1	1
20298	x0050	worker280	document8729	-1	1
20298	x0050	worker280	document8730	-1	1
20298	x0050	worker338	document8727	-1	1
20298	x0050	worker339	document8727	-1	1
20298	x0050	worker339	document8728	-1	1
20298	x0050	worker339	document8729	-1	1
20298	x0050	worker339	document8730	-1	1
20298	x0051	worker103	document8731	-1	1
20298	x0051	worker103	document8732	-1	1
20298	x0051	worker103	document8733	-1	1
20298	x0051	worker103	document8734	-1	1
20298	x0051	worker108	document8731	-1	1
20298	x0051	worker108	document8732	-1	1
20298	x0051	worker108	document8733	-1	1
20298	x0051	worker108	document8734	-1	1
20298	x0051	worker152	document8731	-1	0
20298	x0051	worker152	document8732	-1	1
20298	x0051	worker152	document8733	-1	1
20298	x0051	worker152	document8734	-1	1
20298	x0051	worker2	document8731	-1	1
20298	x0051	worker2	document8732	-1	1
20298	x0051	worker2	document8733	-1	1
20298	x0051	worker2	document8734	-1	1
20298	x0051	worker325	document8731	-1	1
20298	x0051	worker325	document8732	-1	1
20298	x0051	worker325	document8733	-1	1
20298	x0051	worker325	document8734	-1	1
20298	x0052	worker108	document8735	-1	1
20298	x0052	worker108	document8736	-1	1
20298	x0052	worker108	document8737	-1	1
20298	x0052	worker108	document8738	-1	1
20298	x0052	worker108	document8739	-1	1
20298	x0052	worker179	document8735	-1	1
20298	x0052	worker179	document8736	-1	0
20298	x0052	worker179	document8737	-1	0
20298	x0052	worker179	document8738	-1	1
20298	x0052	worker179	document8739	-1	1
20298	x0052	worker185	document8735	-1	0
20298	x0052	worker185	document8736	-1	0
20298	x0052	worker185	document8737	-1	1
20298	x0052	worker185	document8738	-1	1
20298	x0052	worker2	document8735	-1	1
20298	x0052	worker2	document8736	-1	0
20298	x0052	worker2	document8737	-1	1
20298	x0052	worker2	document8738	-1	1
20298	x0052	worker2	document8739	-1	1
20298	x0052	worker512	document8735	-1	1
20298	x0052	worker512	document8736	-1	1
20298	x0052	worker512	document8737	-1	1
20298	x0052	worker512	document8738	-1	1
20298	x0052	worker512	document8739	-1	1
20298	x0053	worker108	document8574	-1	1
20298	x0053	worker108	document8740	-1	1
20298	x0053	worker108	document8741	-1	1
20298	x0053	worker108	document8742	-1	1
20298	x0053	worker141	document8574	-1	1
20298	x0053	worker141	document8740	-1	1
20298	x0053	worker141	document8741	-1	1
20298	x0053	worker141	document8742	-1	1
20298	x0053	worker141	document8743	-1	1
20298	x0053	worker208	document8574	-1	1
20298	x0053	worker208	document8740	-1	1
20298	x0053	worker208	document8742	-1	1
20298	x0053	worker278	document8574	-1	1
20298	x0053	worker278	document8740	-1	1
20298	x0053	worker278	document8742	-1	1
20298	x0053	worker363	document8574	-1	1
20298	x0053	worker363	document8740	-1	1
20298	x0053	worker363	document8741	-1	1
20298	x0053	worker363	document8742	-1	1
20298	x0053	worker363	document8743	-1	1
20298	x0054	worker108	document8744	-1	1
20298	x0054	worker108	document8745	-1	1
20298	x0054	worker108	document8746	-1	1
20298	x0054	worker108	document8747	-1	1
20298	x0054	worker280	document8744	-1	1
20298	x0054	worker280	document8745	-1	1
20298	x0054	worker280	document8746	-1	1
20298	x0054	worker280	document8747	-1	1
20298	x0054	worker455	document8744	-1	1
20298	x0054	worker455	document8745	-1	1
20298	x0054	worker455	document8746	-1	1
20298	x0054	worker455	document8747	-1	1
20298	x0054	worker502	document8744	-1	1
20298	x0054	worker502	document8746	-1	1
20298	x0054	worker502	document8747	-1	1
20298	x0054	worker513	document8744	-1	1
20298	x0054	worker513	document8745	-1	1
20298	x0054	worker513	document8746	-1	1
20298	x0054	worker513	document8747	-1	1
20298	x0055	worker108	document8748	-1	1
20298	x0055	worker108	document8749	-1	1
20298	x0055	worker108	document8750	-1	1
20298	x0055	worker108	document8751	-1	1
20298	x0055	worker121	document8748	-1	0
20298	x0055	worker121	document8749	-1	0
20298	x0055	worker121	document8750	-1	0
20298	x0055	worker121	document8751	-1	0
20298	x0055	worker28	document8748	-1	0
20298	x0055	worker28	document8749	-1	0
20298	x0055	worker28	document8750	-1	1
20298	x0055	worker28	document8751	-1	1
20298	x0055	worker303	document8748	-1	1
20298	x0055	worker303	document8749	-1	0
20298	x0055	worker303	document8750	-1	0
20298	x0055	worker303	document8751	-1	1
20298	x0055	worker401	document8748	-1	1
20298	x0055	worker401	document8749	-1	0
20298	x0055	worker401	document8750	-1	1
20298	x0056	worker275	document8752	-1	0
20298	x0056	worker275	document8753	-1	0
20298	x0056	worker275	document8754	-1	0
20298	x0056	worker275	document8755	-1	0
20298	x0056	worker275	document8756	1	1
20298	x0056	worker280	document8752	-1	1
20298	x0056	worker280	document8753	-1	1
20298	x0056	worker280	document8754	-1	1
20298	x0056	worker280	document8755	-1	1
20298	x0056	worker280	document8756	1	1
20298	x0056	worker352	document8752	-1	1
20298	x0056	worker352	document8753	-1	1
20298	x0056	worker352	document8754	-1	1
20298	x0056	worker352	document8755	-1	1
20298	x0056	worker352	document8756	1	1
20298	x0056	worker358	document8752	-1	0
20298	x0056	worker358	document8753	-1	0
20298	x0056	worker358	document8754	-1	0
20298	x0056	worker358	document8755	-1	0
20298	x0056	worker495	document8752	-1	1
20298	x0056	worker495	document8753	-1	1
20298	x0056	worker495	document8754	-1	1
20298	x0056	worker495	document8755	-1	0
20298	x0057	worker108	document8757	-1	1
20298	x0057	worker108	document8758	-1	1
20298	x0057	worker108	document8759	-1	1
20298	x0057	worker108	document8760	-1	1
20298	x0057	worker141	document8757	-1	0
20298	x0057	worker141	document8758	-1	0
20298	x0057	worker141	document8759	-1	0
20298	x0057	worker141	document8760	-1	0
20298	x0057	worker272	document8757	-1	0
20298	x0057	worker272	document8758	-1	0
20298	x0057	worker272	document8759	-1	0
20298	x0057	worker272	document8760	-1	0
20298	x0058	worker103	document8761	-1	1
20298	x0058	worker103	document8762	-1	1
20298	x0058	worker103	document8763	-1	1
20298	x0058	worker103	document8764	-1	1
20298	x0058	worker152	document8761	-1	0
20298	x0058	worker152	document8762	-1	0
20298	x0058	worker152	document8763	-1	0
20298	x0058	worker320	document8761	-1	1
20298	x0058	worker320	document8762	-1	1
20298	x0058	worker320	document8763	-1	1
20298	x0058	worker320	document8764	-1	1
20298	x0058	worker363	document8761	-1	0
20298	x0058	worker363	document8762	-1	1
20298	x0058	worker363	document8763	-1	1
20298	x0058	worker363	document8764	-1	0
20298	x0058	worker401	document8761	-1	0
20298	x0058	worker401	document8762	-1	1
20298	x0058	worker401	document8764	-1	1
20298	x0059	worker108	document8765	-1	1
20298	x0059	worker108	document8766	-1	1
20298	x0059	worker108	document8767	-1	1
20298	x0059	worker108	document8768	-1	1
20298	x0059	worker108	document8769	1	1
20298	x0059	worker128	document8765	-1	1
20298	x0059	worker128	document8766	-1	1
20298	x0059	worker128	document8767	-1	1
20298	x0059	worker128	document8768	-1	1
20298	x0059	worker128	document8769	1	1
20298	x0059	worker197	document8765	-1	1
20298	x0059	worker197	document8766	-1	1
20298	x0059	worker197	document8767	-1	1
20298	x0059	worker197	document8768	-1	1
20298	x0059	worker197	document8769	1	1
20298	x0059	worker391	document8765	-1	1
20298	x0059	worker391	document8766	-1	0
20298	x0059	worker391	document8767	-1	0
20298	x0059	worker391	document8768	-1	1
20298	x0059	worker391	document8769	1	0
20298	x0059	worker445	document8765	-1	1
20298	x0059	worker445	document8766	-1	0
20298	x0059	worker445	document8767	-1	1
20298	x0059	worker445	document8768	-1	1
20298	x0059	worker445	document8769	1	1
20298	x0060	worker270	document8770	-1	1
20298	x0060	worker270	document8771	-1	0
20298	x0060	worker270	document8772	-1	1
20298	x0060	worker270	document8773	-1	1
20298	x0060	worker381	document8770	-1	1
20298	x0060	worker381	document8771	-1	0
20298	x0060	worker381	document8772	-1	1
20298	x0060	worker381	document8773	-1	0
20298	x0060	worker401	document8770	-1	1
20298	x0060	worker401	document8771	-1	1
20298	x0060	worker401	document8772	-1	1
20298	x0060	worker401	document8773	-1	1
20298	x0060	worker445	document8770	-1	1
20298	x0060	worker445	document8771	-1	1
20298	x0060	worker445	document8772	-1	1
20298	x0060	worker445	document8773	-1	1
20298	x0060	worker448	document8770	-1	1
